description;population;location;zones;annee_scolaire;date;Departement
Pont de l'Ascension;-;Versailles;Zone C;2022-2023;2023/05/20;Yvelines
Pont de l'Ascension;-;Versailles;Zone C;2022-2023;2023/05/21;Yvelines
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/16;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/17;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/18;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/19;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/20;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/21;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/22;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/23;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/24;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/25;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/26;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/27;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/28;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/29;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/30;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2022/12/31;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2023/01/01;Corse-du-Sud
Vacances de Noël;-;Corse;Corse;2022-2023;2023/01/02;Corse-du-Sud
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/19;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/20;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/21;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/22;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/23;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/24;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/25;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/26;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/27;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/28;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/29;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/30;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2022/12/31;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/01/01;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/01/02;Saint-Pierre-et-Miquelon
Vacances de Noël;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/01/03;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/20;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/21;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/22;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/23;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/24;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/25;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/26;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/27;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/28;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/29;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/04/30;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/05/01;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/05/02;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/05/03;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/05/04;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/05/05;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/05/06;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/05/07;Saint-Pierre-et-Miquelon
Vacances de Printemps;-;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/05/08;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/03;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/04;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/05;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/06;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/07;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/08;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/09;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/10;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/11;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/12;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/13;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/14;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/15;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/16;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/17;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/18;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/19;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/20;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/21;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/22;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/23;Saint-Pierre-et-Miquelon
Vacances d'Été;Enseignants;Saint Pierre et Miquelon;Saint Pierre et Miquelon;2022-2023;2023/07/24;Saint-Pierre-et-Miquelon
